(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		ID433 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID439 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID445 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID451 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID457 (1291 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID397 (14 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID463 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID853 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID475 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID487 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID493 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID499 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID505 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID511 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID517 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID523 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID529 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID469 (356 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID535 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID481 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID541 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID553 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID715 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID565 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID571 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID577 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID583 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID589 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID595 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID601 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID607 (8 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID613 (5 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID697 (39 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID559 (5 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID619 (5 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID637 (5 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID643 (24 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID649 (5 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID655 (44 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID661 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID667 (423 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID673 (578 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID679 (37 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID685 (24 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID625 (5 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID631 (11 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID409 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID691 (14 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID547 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID721 (357 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID727 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID733 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID739 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID745 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID751 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID757 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID763 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID769 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID709 (15 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID703 (336 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID775 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID793 (24 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID799 (14 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID805 (10 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID811 (16 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID817 (14 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID823 (32 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID829 (16 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID835 (2958 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID841 (813 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID781 (7 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID787 (11 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID403 (1192 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID847 (592 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID859 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID883 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID889 (8018 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID895 (8077 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID901 (8368 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID907 (8319 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID913 (18965 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID919 (1077 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID925 (677 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1009 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID931 (334 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID877 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID943 (7986 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID955 (2765 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID961 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID967 (239 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID973 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID979 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID985 (242 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID991 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID997 (246 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID937 (678 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID865 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID949 (472 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1165 (677 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID871 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1015 (243 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1039 (6088 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1045 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1051 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1057 (2364 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1063 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1069 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1075 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1081 (329 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1021 (1832 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1087 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1003 (244 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1099 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1111 (1578 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1117 (802 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1123 (803 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1129 (7963 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1135 (7745 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1141 (7914 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1147 (7912 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1153 (1660 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1093 (330 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1159 (671 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1105 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID193 (875 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1177 (340 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID61 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1195 (474 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1201 (482 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1207 (480 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1213 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1219 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1225 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1231 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1237 (481 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID37 (711 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1243 (479 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1189 (2737 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1255 (1531 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1267 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1273 (11444 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1279 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1285 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		3d Yaw (2991 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID13 (1259 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID19 (875 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID25 (548 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1249 (476 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID187 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1261 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID55 (1952 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1183 (340 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID43 (1327 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID67 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID73 (1854 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID79 (1957 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID85 (1986 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID91 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID97 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID103 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID109 (1746 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID49 (1959 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID115 (2184 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID31 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID127 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID139 (1903 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID145 (1931 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID151 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID157 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID163 (2120 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID169 (2096 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID175 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID181 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID121 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID1171 (8000 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID133 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID199 (548 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID205 (711 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID361 (6457 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID217 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID223 (1946 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID229 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID235 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID241 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID247 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID253 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID259 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID265 (1259 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID349 (239 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID211 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID271 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID289 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID295 (2047 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID301 (2070 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID307 (1972 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID313 (2133 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID319 (1746 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID325 (1983 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID331 (1942 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID337 (1943 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID277 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID283 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID505 (8436 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID343 (239 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID499 (706 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID373 (346 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID379 (602 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID385 (2683 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID391 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID397 (880 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID403 (544 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID409 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID415 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID421 (706 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID361 (346 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID355 (1324 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID427 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID445 (2707 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID451 (239 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID457 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID463 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID469 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID475 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID481 (240 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID487 (884 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID493 (544 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
